data_id,region,data_state,account_status,purchasegroup,consumer_dob,chargeoff_age,working_age,agency_ever,legal_ever,wage_garnishable_state,bank_account_found,FT_job_found,PT_job_found,verification_completed,contains_judgment_image,data_bal_total,chargeoff_date,chargeoff_date_bom,chargeoffamt,chargeoffamt_present,judgment_status,judgment_active,acct_post_judgment,judgment_date,days_between_chargeoff_and_judgment,judgment_amount,judgment_amount_present,chargeoff_precovid(2020-03-01),judgment_precovid(2020-03-01),total_transactions,num_payments,num_reversals,net_num_payments,sum_pay_amount,avg_pay_amount,min_pay_date,max_pay_date,payment_duration_days,avg_days_between_payments,avg_monthly_payment(duration>=365days),days_between_chargeoff_and_min_pay_date,days_between_chargeoff_and_max_pay_date,days_between_judgment_and_min_pay_date,days_between_judgment_and_max_pay_date,min_payment_within_5_years_of_chargeoff,closed_w_max_pmt_within_5_yrs_of_min_pmt,max_pmt_within_5_yrs_of_min_pmt_within_5_yrs_of_chargeoff
1722,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1960,42,1,1,0,1,0,0,0,1,1,11409.01,2002-01,01/01/2002,,0,Dormant,0,1,02/12/2003,700,7634.14,1,1,1,,,,,,,,,,,,,,,,0,,
1729,midwest,OH,Closed (9); SIF,Dormant Judgment,01/01/1962,40,1,1,0,1,0,0,0,1,0,1037.43,2001-12,01/12/2001,,0,Pending,0,0,03/12/2003,732,1734.89,1,1,1,1,1,0,1,1556.15,1556.15,29/03/2019,29/03/2019,1,0,,6327,6327,5595,5595,0,1,
1943,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1976,26,1,1,0,1,0,0,0,1,1,3395.01,2002-06,01/06/2002,,0,Dormant,0,1,03/05/2004,702,2268.98,1,1,1,,,,,,,,,,,,,,,,0,,
2007,midwest,OH,Closed (9); PIF,Dormant Judgment,01/01/1970,33,1,1,1,1,0,1,0,1,1,0,2003-03,01/03/2003,,0,Satisfied,0,1,26/07/2004,513,2228.78,1,1,1,36,36,0,36,2828.04,78.55666667,28/02/2019,28/05/2022,1186,32.9167,72.57761676,5843,7028,5330,6515,0,1,
2038,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1953,50,1,1,0,1,0,0,0,1,1,6644.15,2003-03,01/03/2003,,0,Dormant,0,1,13/09/2004,562,5548.55,1,1,1,,,,,,,,,,,,,,,,0,,
2040,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1960,42,1,1,0,1,0,0,0,1,1,5503.14,2002-02,01/02/2002,,0,Dormant,0,1,20/09/2004,962,3677.14,1,1,1,,,,,,,,,,,,,,,,0,,
2198,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1966,38,1,1,1,1,0,0,0,1,0,1686.76,2003-12,01/12/2003,,0,Dormant,0,1,27/09/2005,666,1358.08,1,1,1,,,,,,,,,,,,,,,,0,,
2332,midwest,OH,Closed (9); PIF,Dormant Judgment,01/01/1952,49,1,0,1,1,0,1,0,1,0,0,2001-02,01/02/2001,,0,Satisfied,0,1,17/06/2003,866,5010.4,1,1,1,28,28,0,28,7850.9,280.3892857,30/10/2018,10/07/2019,254,9.0357,,6480,6733,5614,5867,0,1,
2346,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1954,49,1,1,0,1,0,0,0,1,1,9642.09,2002-10,01/10/2002,,0,Dormant,0,1,05/08/2004,674,8040.36,1,1,1,,,,,,,,,,,,,,,,0,,
2632,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1970,32,1,1,0,1,0,0,0,1,0,1830.66,2001-10,01/10/2001,,0,Active,1,1,18/07/2007,2116,1507.21,1,1,1,,,,,,,,,,,,,,,,0,,
2796,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1947,58,1,1,0,1,0,0,0,1,0,8761.05,2004-10,01/10/2004,,0,Dormant,0,1,06/08/2008,1405,6264.57,1,1,1,,,,,,,,,,,,,,,,0,,
2808,midwest,OH,Closed (9); SIF,Dormant Judgment,01/01/1968,35,1,1,1,1,1,0,0,1,1,4398.47,2003-02,01/02/2003,,0,Satisfied,0,1,19/03/2008,1873,7334.27,1,1,1,1,1,0,1,6000,6000,01/03/2022,01/03/2022,1,0,,6968,6968,5095,5095,0,1,
2956,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1981,21,1,1,0,1,0,0,0,1,1,8915.42,2001-08,01/08/2001,,0,Active,1,1,29/08/2006,1854,3486.47,1,1,1,,,,,,,,,,,,,,,,0,,
2980,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1967,36,1,1,1,1,0,1,0,1,0,2992.73,2002-09,01/09/2002,,0,Active,1,1,10/05/2007,1712,1404.13,1,1,1,,,,,,,,,,,,,,,,0,,
3035,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1959,43,1,1,0,1,0,0,0,1,0,4256.14,2001-10,01/10/2001,,0,Active,1,1,12/03/2007,1988,1739.92,1,1,1,,,,,,,,,,,,,,,,0,,
3077,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1978,24,1,1,1,1,0,0,0,1,1,14208.61,2002-05,01/05/2002,,0,Active,1,1,29/06/2007,1885,5659.24,1,1,1,,,,,,,,,,,,,,,,0,,
3080,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1969,34,1,1,1,1,1,0,0,1,0,10367.77,2003-03,01/03/2003,,0,Active,1,1,13/11/2007,1718,4853.29,1,1,1,,,,,,,,,,,,,,,,0,,
3104,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1941,62,1,1,0,1,0,0,0,1,0,33402.44,2002-07,01/07/2002,,0,Active,1,1,22/02/2007,1697,13467.73,1,1,1,,,,,,,,,,,,,,,,0,,
3142,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1982,20,1,1,0,1,0,0,0,1,0,3214.08,2002-03,01/03/2002,,0,Active,1,1,01/02/2007,1798,1299.65,1,1,1,,,,,,,,,,,,,,,,0,,
3143,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1974,28,1,1,1,1,1,1,0,0,1,5395.37,2001-11,01/11/2001,,0,Active,1,1,15/05/2008,2387,2281.21,1,1,1,,,,,,,,,,,,,,,,0,,
3165,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1943,59,1,1,0,1,0,0,0,1,0,2449.45,2002-05,01/05/2002,,0,Active,1,1,15/02/2007,1751,1005.61,1,1,1,,,,,,,,,,,,,,,,0,,
3193,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1967,36,1,1,0,1,0,0,0,1,0,4102.24,2003-03,01/03/2003,,0,Active,1,1,04/04/2007,1495,2013.84,1,1,1,,,,,,,,,,,,,,,,0,,
3370,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1975,27,1,1,1,1,0,0,0,1,0,6160.3,2001-10,01/10/2001,,0,Active,1,1,10/09/2007,2170,5009,1,1,1,,,,,,,,,,,,,,,,0,,
3390,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1968,36,1,1,0,1,0,0,0,1,0,3103.73,2003-11,01/11/2003,,0,Active,1,1,01/02/2006,823,2477.67,1,1,1,,,,,,,,,,,,,,,,0,,
3430,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1971,29,1,1,1,1,0,1,0,1,1,8873.92,2000-03,01/03/2000,,0,Active,1,1,23/10/2002,966,4109.16,1,1,1,,,,,,,,,,,,,,,,0,,
3503,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1957,45,1,1,0,1,0,0,0,1,0,2721.24,2001-11,01/11/2001,,0,Dormant,0,1,05/11/2003,734,1507.64,1,1,1,,,,,,,,,,,,,,,,0,,
3935,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1964,37,1,1,0,1,0,0,0,1,0,1593.52,2000-12,01/12/2000,,0,Active,1,1,24/01/2005,1515,1279.41,1,1,1,,,,,,,,,,,,,,,,0,,
3975,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1975,29,1,1,0,1,0,0,0,1,0,8409.05,2003-09,01/09/2003,,0,Active,1,1,09/11/2005,800,6652.44,1,1,1,,,,,,,,,,,,,,,,0,,
3976,northeast,NJ,Closed (9); PIF,Dormant Judgment,01/01/1970,33,1,1,1,1,1,0,1,1,0,0,2002-08,01/08/2002,,0,Active,1,1,14/11/2005,1201,1526.62,1,1,1,5,5,0,5,1888.31,377.662,30/05/2008,25/03/2021,4683,936.4,12.27300693,2129,6811,928,5610,0,0,
3998,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1980,24,1,1,0,1,0,0,0,1,0,1405.52,2004-04,01/04/2004,,0,Active,1,1,28/06/2006,818,1152.58,1,1,1,,,,,,,,,,,,,,,,0,,
4091,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1961,40,1,1,0,1,0,0,0,1,0,6200.12,2001-04,01/04/2001,,0,Active,1,1,04/01/2006,1739,4923.76,1,1,1,,,,,,,,,,,,,,,,0,,
4096,northeast,NJ,Closed (9); PIF,Dormant Judgment,01/01/1970,33,1,1,1,1,1,0,1,1,0,0,2003-03,01/03/2003,,0,Active,1,1,03/10/2006,1312,4085.26,1,1,1,2,2,0,2,5121.56,2560.78,11/07/2023,10/01/2024,184,91.5,,7437,7620,6125,6308,0,1,
4109,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1966,38,1,1,1,1,0,1,0,1,0,1330.33,2004-01,01/01/2004,,0,Active,1,1,30/11/2004,334,944.86,1,1,1,,,,,,,,,,,,,,,,0,,
4369,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1940,65,1,1,0,1,0,0,0,1,0,3377.52,2005-02,01/02/2005,,0,Active,1,1,07/09/2006,583,1336.56,1,1,1,,,,,,,,,,,,,,,,0,,
4405,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1972,32,1,1,0,1,0,0,0,1,0,1639.74,2003-09,01/09/2003,,0,Active,1,1,26/07/2004,329,1311.22,1,1,1,,,,,,,,,,,,,,,,0,,
4519,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1969,33,1,1,0,1,0,0,0,1,0,12037.13,2001-11,01/11/2001,,0,Active,1,1,26/03/2004,876,4533.08,1,1,1,,,,,,,,,,,,,,,,0,,
4589,northeast,NY,Pending Allocation (1); Recalled | Contractual,Dormant Judgment,01/01/1965,36,1,0,0,1,0,0,0,1,0,14097.86,2000-07,01/07/2000,,0,Active,1,1,02/06/2004,1432,5336.59,1,1,1,,,,,,,,,,,,,,,,0,,
4655,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1965,38,1,1,0,1,0,0,0,1,0,5754,2002-09,01/09/2002,,0,Active,1,1,10/08/2004,709,2191.85,1,1,1,,,,,,,,,,,,,,,,0,,
4820,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1969,34,1,1,0,1,0,0,0,1,0,10281.14,2002-07,01/07/2002,,0,Active,1,1,06/09/2005,1163,4061.9,1,1,1,,,,,,,,,,,,,,,,0,,
4823,northeast,NY,Pending Allocation (1); Recalled | Contractual,Dormant Judgment,01/01/1967,37,1,0,0,1,0,0,0,1,1,3102.02,2004-05,01/05/2004,,0,Active,1,1,12/09/2005,499,1239.98,1,1,1,,,,,,,,,,,,,,,,0,,
4894,northeast,NY,Pending Allocation (1); Recalled | Contractual,Dormant Judgment,01/01/1975,27,1,1,1,1,0,0,0,1,1,4929.35,2002-02,01/02/2002,,0,Active,1,1,12/12/2005,1410,3182.42,1,1,1,27,26,1,25,1305.63,52.2252,05/02/2007,02/02/2009,729,29.12,54.51229123,1830,2558,420,1148,0,0,
5030,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1935,67,0,1,0,1,0,0,0,1,0,4519.37,2001-10,01/10/2001,,0,Active,1,1,14/09/2006,1809,1779.84,1,1,1,,,,,,,,,,,,,,,,0,,
5228,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1963,41,1,0,1,1,0,0,0,1,0,8167.47,2004-02,01/02/2004,,0,Active,1,1,13/12/2007,1411,3517.89,1,1,1,,,,,,,,,,,,,,,,0,,
5275,northeast,NY,Pending Allocation (1); Recalled | Contractual,Dormant Judgment,01/01/1963,32,1,0,0,1,0,0,0,1,0,13593.87,1995-01,01/01/1995,,0,Active,1,1,16/11/2007,4702,5839.06,1,1,1,,,,,,,,,,,,,,,,0,,
5406,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1947,56,1,1,0,1,0,0,0,1,0,14096.34,2002-08,01/08/2002,,0,Active,1,1,19/09/2006,1510,5502.24,1,1,1,,,,,,,,,,,,,,,,0,,
5540,midwest,OH,Closed (9); SIF,Dormant Judgment,01/01/1962,40,1,1,1,1,1,0,0,0,1,2303.59,2001-11,01/11/2001,2853.47,1,Dormant,0,1,07/03/2006,1587,3015.47,1,1,1,1,1,0,1,2000,2000,18/10/2012,18/10/2012,1,0,,4004,4004,2417,2417,0,1,
5701,southeast,FL,Closed (9); PIF,Dormant Judgment,01/01/1953,50,1,1,1,1,0,0,0,0,1,5.72,2002-09,01/09/2002,,0,Active,1,1,02/05/2007,1704,2245.1,1,1,1,20,20,0,20,3984.91,199.2455,19/12/2012,26/11/2013,343,17.1,,3762,4104,2058,2400,0,1,
5734,southeast,AL,Closed (9); PIF,Dormant Judgment,01/01/1971,31,1,1,1,1,1,0,0,0,1,0.69,2001-10,01/10/2001,1967.08,1,Dormant,0,1,23/04/2002,204,1967.08,1,1,1,1,1,0,1,4657.19,4657.19,23/07/2012,23/07/2012,1,0,,3948,3948,3744,3744,0,1,
5744,southeast,FL,Closed (9); SIF,Dormant Judgment,01/01/1961,40,1,1,1,1,0,0,1,1,1,6999.49,2001-01,01/01/2001,3400.3,1,Dormant,0,1,07/08/2002,583,3557.8,1,1,1,1,1,0,1,2000,2000,21/12/2018,21/12/2018,1,0,,6563,6563,5980,5980,0,1,
6090,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1963,41,1,1,0,1,0,0,0,1,1,3964.8,2003-08,01/08/2003,,0,Dormant,0,1,07/06/2006,1041,3051.8,1,1,1,,,,,,,,,,,,,,,,0,,
6168,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1952,51,1,1,0,1,0,0,0,1,1,13628.24,2003-05,01/05/2003,,0,Active,1,1,03/02/2006,1009,5203.09,1,1,1,,,,,,,,,,,,,,,,0,,
6272,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1964,38,1,1,0,1,0,0,0,1,0,3162.95,2001-12,01/12/2001,,0,Dormant,0,1,10/07/2006,1682,2436.21,1,1,1,,,,,,,,,,,,,,,,0,,
6378,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1984,20,1,1,0,1,0,0,0,1,1,6530.29,2003-11,01/11/2003,,0,Active,1,1,03/01/2007,1159,2612.49,1,1,1,1,1,0,1,52.38,52.38,03/12/2014,03/12/2014,1,0,,4050,4050,2891,2891,0,0,
6451,southeast,FL,Closed (9); SIF,Dormant Judgment,01/01/1984,20,1,0,1,1,0,1,0,1,1,45.54,2004-03,01/03/2004,,0,Active,1,1,17/04/2007,1142,1971.68,1,1,1,22,22,0,22,4563.65,207.4386364,30/10/2018,27/08/2019,302,13.6818,,5356,5657,4214,4515,0,1,
6461,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1960,44,1,1,0,1,0,0,0,1,0,5381.43,2004-04,01/04/2004,,0,Dormant,0,1,05/03/2007,1068,3846.75,1,1,1,,,,,,,,,,,,,,,,0,,
6493,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1946,58,1,1,0,1,0,0,0,1,1,6434.54,2004-06,01/06/2004,,0,Active,1,1,06/03/2008,1374,2352.14,1,1,1,,,,,,,,,,,,,,,,0,,
6527,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1974,31,1,1,0,1,0,0,0,1,1,4392.17,2004-08,01/08/2004,,0,Active,1,1,11/04/2007,983,1557.65,1,1,1,,,,,,,,,,,,,,,,0,,
6559,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1962,43,1,1,0,1,0,0,0,1,1,4986.42,2004-10,01/10/2004,,0,Active,1,1,20/02/2007,872,1756.18,1,1,1,,,,,,,,,,,,,,,,0,,
7160,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1967,36,1,1,0,1,0,0,0,1,0,2878.61,2003-03,01/03/2003,,0,Active,1,1,01/11/2007,1706,1209.08,1,1,1,,,,,,,,,,,,,,,,0,,
7273,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1950,56,1,1,0,1,0,0,0,1,0,2632.52,2005-07,01/07/2005,280.67,1,Active,1,1,14/11/2007,866,1086.82,1,1,1,,,,,,,,,,,,,,,,0,,
7329,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1967,35,1,1,0,1,0,0,0,1,0,3978.42,2001-07,01/07/2001,,0,Active,1,1,25/06/2007,2185,1604.49,1,1,1,,,,,,,,,,,,,,,,0,,
7391,midwest,IL,Closed (9); PIF,Dormant Judgment,01/01/1963,41,1,0,1,1,0,1,0,0,1,0,2004-01,01/01/2004,,0,Served,0,0,23/02/2007,1149,600,1,1,1,6,6,0,6,1395.7,232.6166667,12/09/2008,07/12/2023,5565,927.3333,7.633588661,1716,7280,567,6131,1,0,0
7454,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1954,50,1,1,0,1,0,0,0,1,0,6973.5,2004-05,01/05/2004,,0,Active,1,1,14/05/2007,1108,2839.07,1,1,1,,,,,,,,,,,,,,,,0,,
7508,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1972,30,1,1,1,1,1,0,0,1,0,5164.68,2002-01,01/01/2002,,0,Active,1,1,26/07/2007,2032,2117.48,1,1,1,,,,,,,,,,,,,,,,0,,
7532,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1942,59,1,1,0,1,0,0,0,1,1,10132.75,2001-04,01/04/2001,,0,Active,1,1,23/04/2008,2579,4270.6,1,1,1,,,,,,,,,,,,,,,,0,,
7597,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1960,47,1,1,0,1,0,0,0,1,1,3769.61,2006-07,01/07/2006,,0,Active,1,1,23/06/2008,723,1616.03,1,1,1,,,,,,,,,,,,,,,,0,,
7816,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1970,39,1,1,1,1,1,0,0,1,1,4694.17,2009-03,01/03/2009,4476.63,1,Active,1,1,23/09/2010,571,5215.91,1,1,1,29,29,0,29,4600,158.6206897,02/11/2021,06/02/2024,827,28.4828,169.2989117,4629,5455,4058,4884,0,0,
7880,northeast,NJ,Closed (9); PIF,Dormant Judgment,01/01/1981,22,1,1,1,1,1,1,0,0,0,0,2003-01,01/01/2003,1279.28,1,Satisfied,0,1,03/02/2005,764,1528.14,1,1,1,11,11,0,11,2005.04,182.2763636,27/02/2013,14/09/2021,3122,283.7273,19.54753443,3710,6831,2946,6067,0,0,
8610,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1961,40,1,1,1,1,0,0,0,1,1,3840.31,2001-03,01/03/2001,,0,Active,1,1,25/01/2007,2156,1610.23,1,1,1,,,,,,,,,,,,,,,,0,,
9113,northeast,NJ,Closed (9); PIF,Dormant Judgment,01/01/1971,33,1,0,1,1,0,1,0,1,0,0,2003-10,01/10/2003,,0,Active,1,1,06/04/2006,918,1359.47,1,1,1,4,4,0,4,1709.16,427.29,10/01/2019,10/04/2019,91,22.5,,5580,5670,4662,4752,0,1,
9166,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1982,22,1,0,1,1,1,0,1,1,0,4776.69,2004-02,01/02/2004,,0,Active,1,1,11/07/2007,1256,1868.08,1,1,1,,,,,,,,,,,,,,,,0,,
9232,northeast,NJ,Closed (9); PIF,Dormant Judgment,01/01/1959,46,1,1,1,1,1,0,0,1,0,0,2004-07,01/07/2004,,0,Active,1,1,11/12/2006,893,1271.74,1,1,1,1,1,0,1,1632.99,1632.99,16/02/2024,16/02/2024,1,0,,7169,7169,6276,6276,0,1,
9292,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1966,37,1,1,0,1,0,0,0,1,0,1046.36,2002-08,01/08/2002,724.26,1,Active,1,1,23/09/2004,784,839.82,1,1,1,,,,,,,,,,,,,,,,0,,
9305,northeast,NJ,Closed (9); PIF,Dormant Judgment,01/01/1959,43,1,1,1,1,1,0,0,1,0,0,2002-02,01/02/2002,7076.09,1,Satisfied,0,1,17/06/2004,867,12359.75,1,1,1,1,1,0,1,15813.19,15813.19,11/09/2023,11/09/2023,1,0,,7892,7892,7025,7025,0,1,
9399,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1969,34,1,1,0,1,0,0,0,1,0,6443.83,2003-01,01/01/2003,4149.39,1,Active,1,1,14/12/2004,713,5079.28,1,1,1,,,,,,,,,,,,,,,,0,,
9492,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1946,57,1,1,0,1,0,0,0,1,0,14916.36,2003-04,01/04/2003,,0,Active,1,1,07/06/2004,433,11616.87,1,1,1,,,,,,,,,,,,,,,,0,,
9559,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1978,22,1,1,1,1,1,0,0,1,0,3809.59,2000-06,01/06/2000,,0,Active,1,1,13/12/2005,2021,3015.54,1,1,1,,,,,,,,,,,,,,,,0,,
9730,midwest,IL,Closed (9); SIF,Dormant Judgment,01/01/1959,42,1,0,1,1,0,1,0,1,0,423.35,2001-04,01/04/2001,,0,Satisfied,0,1,27/07/2005,1578,1386.98,1,1,1,1,1,0,1,2050,2050,13/09/2019,13/09/2019,1,0,,6739,6739,5161,5161,0,1,
9855,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1955,48,1,1,0,1,0,0,0,1,0,11352.7,2002-11,01/11/2002,,0,Active,1,1,08/11/2006,1468,4677.9,1,1,1,,,,,,,,,,,,,,,,0,,
9896,northeast,NJ,Closed (9); PIF,Dormant Judgment,01/01/1967,35,1,0,1,1,0,1,0,1,0,0,2002-01,01/01/2002,,0,Active,1,1,16/12/2005,1445,970.03,1,1,1,8,8,0,8,1113.14,139.1425,08/03/2019,08/10/2019,215,26.75,,6275,6489,4830,5044,0,1,
10003,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1964,41,1,1,0,1,0,0,0,1,0,24186.72,2005-05,01/05/2005,,0,Active,1,1,12/12/2006,590,10003.32,1,1,1,,,,,,,,,,,,,,,,0,,
10044,northeast,NY,Pending Allocation (1); Recalled | Contractual,Dormant Judgment,01/01/1964,39,1,0,1,1,0,0,0,1,1,84340.6,2003-04,01/04/2003,,0,Active,1,1,18/07/2007,1569,35609.95,1,1,1,,,,,,,,,,,,,,,,0,,
10052,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1978,24,1,1,0,1,0,0,0,1,0,4400.12,2001-11,01/11/2001,,0,Active,1,1,27/02/2007,1944,1747.14,1,1,1,,,,,,,,,,,,,,,,0,,
10314,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1961,42,1,1,0,1,0,0,0,1,0,7303.9,2002-07,01/07/2002,1589.56,1,Active,1,1,29/04/2005,1033,2851.8,1,1,1,,,,,,,,,,,,,,,,0,,
10333,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1979,23,1,1,1,1,0,0,1,1,0,8665.2,2002-06,01/06/2002,2735.64,1,Active,1,1,24/07/2006,1514,3536.55,1,1,1,,,,,,,,,,,,,,,,0,,
10588,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1955,48,1,1,0,1,0,0,0,1,0,11446.31,2002-07,01/07/2002,,0,Active,1,1,10/01/2006,1289,4757.12,1,1,1,1,1,0,1,193.55,193.55,11/04/2008,11/04/2008,1,0,,2111,2111,822,822,0,0,
10697,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1974,28,1,1,1,1,0,0,0,1,0,56488.67,2001-12,01/12/2001,,0,Active,1,1,02/06/2005,1279,22081.31,1,1,1,,,,,,,,,,,,,,,,0,,
11007,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1957,45,1,1,0,1,0,0,0,1,0,3871.7,2001-09,01/09/2001,,0,Active,1,1,31/05/2005,1368,1529.82,1,1,1,,,,,,,,,,,,,,,,0,,
11393,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1972,31,1,1,0,1,0,0,0,1,0,19741.59,2003-03,01/03/2003,,0,Active,1,1,03/03/2006,1098,7931.97,1,1,1,,,,,,,,,,,,,,,,0,,
11608,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1968,34,1,1,0,1,0,0,0,1,0,2623.55,2001-10,01/10/2001,,0,Active,1,1,21/08/2006,1785,1142.79,1,1,1,1,1,0,1,113.46,113.46,28/02/2018,28/02/2018,1,0,,5994,5994,4209,4209,0,0,
11676,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1957,46,1,1,0,1,0,0,0,1,0,5128.54,2002-09,01/09/2002,3308.72,1,Active,1,1,23/06/2004,661,4024.17,1,1,1,,,,,,,,,,,,,,,,0,,
11710,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1953,51,1,1,0,1,0,0,0,1,0,10485.5,2004-04,01/04/2004,,0,Active,1,1,07/01/2008,1376,8733.92,1,1,1,,,,,,,,,,,,,,,,0,,
11816,southeast,FL,Closed (9); PIF,Dormant Judgment,01/01/1961,43,1,1,1,1,0,0,0,0,1,0,2004-02,01/02/2004,,0,Active,1,1,09/12/2010,2503,22802.69,1,1,1,314,313,1,312,28209.2,90.41410256,05/04/2013,09/03/2019,2165,6.9359,396.583566,3351,5515,848,3012,0,0,
11837,northeast,NY,Closed (9); SIF,Dormant Judgment,01/01/1979,29,1,1,1,1,1,0,0,0,1,1223.49,2007-07,01/07/2007,,0,Active,1,1,21/10/2009,843,1816.85,1,1,1,1,1,0,1,1179.41,1179.41,16/05/2013,16/05/2013,1,0,,2146,2146,1303,1303,0,1,
11846,northeast,NJ,Closed (9); SIF,Dormant Judgment,01/01/1970,38,1,1,1,1,0,0,0,0,1,24.26,2007-09,01/09/2007,608.99,1,Active,1,1,07/08/2009,706,1239.18,1,1,1,4,4,0,4,1367.05,341.7625,17/10/2012,06/02/2013,113,28,,1873,1985,1167,1279,0,1,
11912,northeast,NJ,Closed (9); SIF,Dormant Judgment,01/01/1946,57,1,1,1,1,0,0,0,0,1,6543.14,2003-04,01/04/2003,7947.94,1,Active,1,1,08/08/2005,860,9420.6,1,1,1,1,1,0,1,3250,3250,13/06/2013,13/06/2013,1,0,,3726,3726,2866,2866,0,1,
12114,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1960,47,1,1,1,1,0,1,0,1,1,41837.22,2007-06,01/06/2007,,0,Active,1,1,21/05/2009,720,19050.26,1,1,1,,,,,,,,,,,,,,,,0,,
12621,west,CA,Closed (9); PIF,Dormant Judgment,01/01/1969,37,1,1,1,1,0,0,0,0,1,29.25,2006-03,01/03/2006,1936.29,1,Dormant,0,1,22/10/2008,966,2675.19,1,1,1,21,21,0,21,4051.9,192.947619,11/09/2013,04/04/2014,206,9.7619,,2751,2956,1785,1990,0,1,
12634,northeast,NJ,Closed (9); PIF,Dormant Judgment,01/01/1973,34,1,1,1,1,1,1,0,0,1,35,2007-04,01/04/2007,,0,Active,1,1,17/07/2009,838,1046.41,1,1,1,8,8,0,8,1136.02,142.0025,23/05/2014,17/03/2015,299,37.25,,2609,2907,1771,2069,0,1,
12708,southwest,OK,Closed (9); PIF,Dormant Judgment,01/01/1969,38,1,1,1,1,0,0,0,1,1,13,2006-09,01/09/2006,,0,Dormant,0,1,14/04/2008,591,14240.06,1,1,1,81,81,0,81,23157.26,285.8920988,15/04/2013,22/03/2017,1438,17.7407,490.1512675,2418,3855,1827,3264,0,1,
